order_id,product_id,category,customer_id,order_time,quantity,gross_item_revenue,item_cost,share_of_order_subtotal,allocated_discount,allocated_net_revenue,net_item_profit,net_item_margin
14401,992,Books,5473,2024-12-21 17:22:18,1,39.86,31.30,1.000000,7.97000000,31.89000000,0.59000000,0.018501097523
14402,412,Beauty,10448,2022-03-13 02:18:13,1,33.76,21.17,1.000000,5.06000000,28.70000000,7.53000000,0.262369337979
14403,1180,Toys,15869,2022-11-24 21:49:19,1,7.35,5.34,1.000000,0.00000000,7.35000000,2.01000000,0.273469387755
14404,462,Beauty,13181,2020-09-08 10:41:34,1,15.86,11.07,0.161212,0.79316121,15.06683879,3.99683879,0.265273880321
14404,479,Beauty,13181,2020-09-08 10:41:34,1,47.42,35.41,0.482009,2.37148201,45.04851799,9.63851799,0.213958603303
14404,1031,Toys,13181,2020-09-08 10:41:34,1,35.10,23.01,0.356780,1.75535678,33.34464322,10.33464322,0.309934137001
14405,115,Electronics,16262,2022-10-17 12:18:33,1,123.05,64.64,1.000000,24.61000000,98.44000000,33.80000000,0.343356359204
14406,716,Fashion,2936,2025-06-25 15:14:20,2,336.36,246.54,1.000000,0.00000000,336.36000000,89.82000000,0.267035319301
14407,719,Fashion,2317,2021-07-05 21:26:52,1,69.16,50.70,0.513704,0.00000000,69.16000000,18.46000000,0.266917293233
14407,778,Fashion,2317,2021-07-05 21:26:52,1,65.47,39.48,0.486296,0.00000000,65.47000000,25.99000000,0.396975714068
14408,710,Fashion,485,2022-12-22 09:05:42,1,144.82,74.17,1.000000,0.00000000,144.82000000,70.65000000,0.487846982461
14409,231,Home & Kitchen,6087,2024-06-13 03:58:40,1,10.91,7.93,0.090864,1.63645457,9.27354543,1.34354543,0.144879371125
14409,338,Home & Kitchen,6087,2024-06-13 03:58:40,1,109.16,71.55,0.909136,16.37354543,92.78645457,21.23645457,0.228874512648
14410,698,Fashion,16408,2023-02-18 15:23:52,1,41.99,31.72,1.000000,8.40000000,33.59000000,1.87000000,0.055671330753
14411,696,Fashion,13228,2020-09-08 20:12:54,1,81.88,57.09,0.517638,4.09451764,77.78548236,20.69548236,0.266058417742
14411,804,Fashion,13228,2020-09-08 20:12:54,1,76.30,45.64,0.482362,3.81548236,72.48451764,26.84451764,0.370348296630
14412,1009,Books,62,2020-07-29 11:03:35,1,39.09,28.52,1.000000,5.86000000,33.23000000,4.71000000,0.141739392116
14413,751,Fashion,5215,2020-02-06 11:38:25,1,55.23,29.91,0.376252,0.00000000,55.23000000,25.32000000,0.458446496469
14413,863,Books,5215,2020-02-06 11:38:25,4,91.56,60.56,0.623748,0.00000000,91.56000000,31.00000000,0.338575797291
14414,357,Beauty,16511,2023-06-24 13:08:45,1,76.60,40.09,0.447587,0.00000000,76.60000000,36.51000000,0.476631853786
14414,405,Beauty,16511,2023-06-24 13:08:45,1,5.63,3.22,0.032897,0.00000000,5.63000000,2.41000000,0.428063943162
14414,460,Beauty,16511,2023-06-24 13:08:45,1,60.68,44.12,0.354564,0.00000000,60.68000000,16.56000000,0.272907053395
14414,1059,Toys,16511,2023-06-24 13:08:45,1,28.23,19.23,0.164953,0.00000000,28.23000000,9.00000000,0.318809776833
14415,1155,Toys,8457,2020-12-11 09:40:24,3,123.72,92.37,1.000000,12.37000000,111.35000000,18.98000000,0.170453524921
14416,611,Sports,14158,2024-04-20 12:51:52,1,144.19,95.19,0.768317,7.20681089,136.98318911,41.79318911,0.305097212158
14416,664,Sports,14158,2024-04-20 12:51:52,1,43.48,23.78,0.231683,2.17318911,41.30681089,17.52681089,0.424308013917
14417,861,Books,18188,2022-03-01 11:27:45,1,7.39,4.04,0.450061,1.47619976,5.91380024,1.87380024,0.316852136351
14417,949,Books,18188,2022-03-01 11:27:45,1,9.03,7.11,0.549939,1.80380024,7.22619976,0.11619976,0.016080341515
14418,704,Fashion,9824,2021-03-18 04:36:57,1,173.37,93.56,1.000000,34.67000000,138.70000000,45.14000000,0.325450612833
14419,213,Home & Kitchen,19657,2022-04-29 18:17:52,1,44.06,22.72,0.496227,6.60974434,37.45025566,14.73025566,0.393328574142
14419,330,Home & Kitchen,19657,2022-04-29 18:17:52,1,44.73,31.29,0.503773,6.71025566,38.01974434,6.72974434,0.177006564795
14420,147,Electronics,13595,2020-07-19 09:48:15,1,207.65,109.17,0.887279,0.00000000,207.65000000,98.48000000,0.474259571394
14420,1103,Toys,13595,2020-07-19 09:48:15,1,26.38,16.06,0.112721,0.00000000,26.38000000,10.32000000,0.391205458681
14421,1030,Toys,17667,2025-03-14 17:07:41,1,17.37,10.06,0.426676,1.73657332,15.63342668,5.57342668,0.356507040592
14421,1047,Toys,17667,2025-03-14 17:07:41,1,15.99,11.97,0.392778,1.59860722,14.39139278,2.42139278,0.168252845087
14421,1180,Toys,17667,2025-03-14 17:07:41,1,7.35,5.34,0.180545,0.73481945,6.61518055,1.27518055,0.192765796846
14422,338,Home & Kitchen,3466,2024-01-16 15:56:18,3,327.48,214.65,1.000000,49.12000000,278.36000000,63.71000000,0.228876275327
14423,595,Sports,14604,2022-12-01 14:12:50,1,253.20,166.53,1.000000,0.00000000,253.20000000,86.67000000,0.342298578199
14424,809,Fashion,8325,2024-06-01 04:03:39,1,36.85,28.72,1.000000,0.00000000,36.85000000,8.13000000,0.220624151967
14425,255,Home & Kitchen,3844,2024-03-28 10:10:10,1,38.61,21.50,1.000000,0.00000000,38.61000000,17.11000000,0.443149443149
14426,258,Home & Kitchen,17217,2023-03-27 17:54:33,1,169.54,85.09,0.600822,0.00000000,169.54000000,84.45000000,0.498112539814
14426,513,Beauty,17217,2023-03-27 17:54:33,1,14.78,9.84,0.052378,0.00000000,14.78000000,4.94000000,0.334235453315
14426,684,Sports,17217,2023-03-27 17:54:33,1,77.26,39.44,0.273797,0.00000000,77.26000000,37.82000000,0.489515920269
14426,1096,Toys,17217,2023-03-27 17:54:33,1,20.60,12.28,0.073003,0.00000000,20.60000000,8.32000000,0.403883495146
14427,296,Home & Kitchen,12310,2021-05-14 19:24:50,4,424.32,220.72,0.948816,42.43105118,381.88894882,161.16894882,0.422030931552
14427,863,Books,12310,2021-05-14 19:24:50,1,22.89,15.14,0.051184,2.28894882,20.60105118,5.46105118,0.265086044993
14428,468,Beauty,7656,2023-04-29 01:10:34,1,43.05,25.62,0.205107,2.15157702,40.89842298,15.27842298,0.373569978174
14428,666,Sports,7656,2023-04-29 01:10:34,1,151.20,96.81,0.720377,7.55675830,143.64324170,46.83324170,0.326038601926
14428,909,Books,7656,2023-04-29 01:10:34,1,15.64,12.35,0.074515,0.78166468,14.85833532,2.50833532,0.168816712369
14429,911,Books,14294,2021-10-02 06:08:32,1,3.50,2.47,0.087000,0.00000000,3.50000000,1.03000000,0.294285714286
14429,977,Books,14294,2021-10-02 06:08:32,1,20.57,13.15,0.511310,0.00000000,20.57000000,7.42000000,0.360719494409
14429,1007,Books,14294,2021-10-02 06:08:32,1,16.16,9.55,0.401690,0.00000000,16.16000000,6.61000000,0.409034653465
14430,582,Sports,7175,2024-01-05 16:31:29,1,138.36,70.24,0.736467,20.75363177,117.60636823,47.36636823,0.402753430302
14430,871,Books,7175,2024-01-05 16:31:29,1,49.51,28.14,0.263533,7.42636823,42.08363177,13.94363177,0.331331474579
14431,20,Electronics,17219,2020-08-04 09:10:54,1,69.19,36.54,1.000000,3.46000000,65.73000000,29.19000000,0.444089456869
14432,680,Sports,8684,2025-07-23 04:15:09,1,123.64,75.28,0.608584,0.00000000,123.64000000,48.36000000,0.391135554837
14432,683,Sports,8684,2025-07-23 04:15:09,1,79.52,44.32,0.391416,0.00000000,79.52000000,35.20000000,0.442655935614
14433,1069,Toys,13102,2020-07-14 06:50:00,1,29.57,22.56,0.223879,0.00000000,29.57000000,7.01000000,0.237064592492
14433,1102,Toys,13102,2020-07-14 06:50:00,1,54.94,41.45,0.415960,0.00000000,54.94000000,13.49000000,0.245540589734
14433,1149,Toys,13102,2020-07-14 06:50:00,1,25.52,15.48,0.193216,0.00000000,25.52000000,10.04000000,0.393416927900
14433,1180,Toys,13102,2020-07-14 06:50:00,3,22.05,16.02,0.166944,0.00000000,22.05000000,6.03000000,0.273469387755
14434,226,Home & Kitchen,10917,2020-01-15 11:48:13,1,107.15,65.65,0.634925,0.00000000,107.15000000,41.50000000,0.387307512832
14434,1044,Toys,10917,2020-01-15 11:48:13,1,61.61,42.57,0.365075,0.00000000,61.61000000,19.04000000,0.309040740140
14435,882,Books,9711,2020-07-07 15:15:04,1,13.72,8.41,0.350000,0.00000000,13.72000000,5.31000000,0.387026239067
14435,941,Books,9711,2020-07-07 15:15:04,1,25.48,18.84,0.650000,0.00000000,25.48000000,6.64000000,0.260596546311
14436,326,Home & Kitchen,1229,2023-02-04 00:40:31,1,138.19,86.23,1.000000,13.82000000,124.37000000,38.14000000,0.306665594597
14437,1088,Toys,4275,2025-10-07 22:07:14,1,65.56,46.09,1.000000,0.00000000,65.56000000,19.47000000,0.296979865772
14438,1087,Toys,7789,2022-05-14 15:06:39,3,23.73,15.78,1.000000,0.00000000,23.73000000,7.95000000,0.335018963338
14439,539,Sports,10689,2022-11-07 18:15:49,1,271.60,209.50,0.943580,0.00000000,271.60000000,62.10000000,0.228645066274
14439,1160,Toys,10689,2022-11-07 18:15:49,1,16.24,8.66,0.056420,0.00000000,16.24000000,7.58000000,0.466748768473
14440,382,Beauty,1168,2022-09-01 03:01:13,1,61.38,48.94,0.080573,6.13808057,55.24191943,6.30191943,0.114078574659
14440,518,Sports,1168,2022-09-01 03:01:13,3,700.41,399.15,0.919427,70.04191943,630.36808057,231.21808057,0.366798522477
14441,24,Electronics,9503,2023-12-23 17:19:20,1,42.86,27.37,0.272075,6.42913604,36.43086396,9.06086396,0.248713946777
14441,40,Electronics,9503,2023-12-23 17:19:20,1,114.67,66.01,0.727925,17.20086396,97.46913604,31.45913604,0.322759976318
14442,260,Home & Kitchen,15303,2022-02-24 22:14:08,1,91.60,47.01,0.550547,0.00000000,91.60000000,44.59000000,0.486790393013
14442,275,Home & Kitchen,15303,2022-02-24 22:14:08,1,44.20,32.79,0.265657,0.00000000,44.20000000,11.41000000,0.258144796380
14442,403,Beauty,15303,2022-02-24 22:14:08,1,30.58,24.29,0.183796,0.00000000,30.58000000,6.29000000,0.205689993460
14443,592,Sports,16353,2020-08-15 11:03:28,2,361.62,274.22,0.973169,36.16297317,325.45702683,51.23702683,0.157431005036
14443,636,Sports,16353,2020-08-15 11:03:28,1,9.97,7.22,0.026831,0.99702683,8.97297317,1.75297317,0.195361463451
14444,989,Books,11795,2020-10-23 23:50:56,1,36.86,26.71,1.000000,7.37000000,29.49000000,2.78000000,0.094269243811
14445,1049,Toys,15642,2022-12-16 17:10:43,1,18.19,11.20,1.000000,0.00000000,18.19000000,6.99000000,0.384277075316
14446,575,Sports,10446,2021-06-20 01:00:15,1,46.92,32.83,1.000000,0.00000000,46.92000000,14.09000000,0.300298380222
14447,636,Sports,4235,2025-08-05 07:40:58,1,9.97,7.22,1.000000,1.50000000,8.47000000,1.25000000,0.147579693034
14448,1039,Toys,5245,2025-01-24 23:56:14,1,8.39,6.18,1.000000,0.00000000,8.39000000,2.21000000,0.263408820024
14449,38,Electronics,14880,2020-04-26 19:37:29,1,30.13,16.43,0.044419,0.00000000,30.13000000,13.70000000,0.454696315964
14449,164,Electronics,14880,2020-04-26 19:37:29,1,534.03,397.10,0.787283,0.00000000,534.03000000,136.93000000,0.256408815984
14449,489,Beauty,14880,2020-04-26 19:37:29,1,81.98,65.26,0.120857,0.00000000,81.98000000,16.72000000,0.203952183459
14449,1157,Toys,14880,2020-04-26 19:37:29,1,32.18,22.43,0.047441,0.00000000,32.18000000,9.75000000,0.302983219391
14450,282,Home & Kitchen,14348,2021-09-23 14:32:58,4,122.84,87.68,0.790934,18.42876827,104.41123173,16.73123173,0.160243600739
14450,883,Books,14348,2021-09-23 14:32:58,1,32.47,18.42,0.209066,4.87123173,27.59876827,9.17876827,0.332578910051
14451,55,Electronics,10403,2020-04-27 16:03:35,2,151.82,80.56,1.000000,0.00000000,151.82000000,71.26000000,0.469371624292
14452,608,Sports,9007,2025-09-16 17:29:12,3,231.30,118.38,1.000000,46.26000000,185.04000000,66.66000000,0.360246433204
14453,88,Electronics,4990,2022-01-16 00:49:14,1,455.61,240.67,0.921616,45.56468646,410.04531354,169.37531354,0.413064868557
14453,107,Electronics,4990,2022-01-16 00:49:14,1,38.75,27.90,0.078384,3.87531354,34.87468646,6.97468646,0.199992807620
14454,1104,Toys,14632,2021-01-07 09:14:03,1,66.01,49.87,1.000000,0.00000000,66.01000000,16.14000000,0.244508407817
14455,684,Sports,12964,2021-03-13 15:32:21,1,77.26,39.44,1.000000,11.59000000,65.67000000,26.23000000,0.399421349170
14456,737,Fashion,17282,2025-07-28 08:24:48,1,113.27,82.48,1.000000,5.66000000,107.61000000,25.13000000,0.233528482483
14457,882,Books,5749,2021-05-09 04:45:41,1,13.72,8.41,1.000000,0.00000000,13.72000000,5.31000000,0.387026239067
14458,706,Fashion,10941,2024-05-25 17:15:55,1,75.47,47.08,0.430495,15.09313901,60.37686099,13.29686099,0.220231074819
14458,847,Fashion,10941,2024-05-25 17:15:55,2,99.84,61.88,0.569505,19.96686099,79.87313901,17.99313901,0.225271464638
14459,19,Electronics,6911,2020-03-05 01:54:55,1,223.87,135.45,0.531935,33.58103193,190.28896807,54.83896807,0.288187847284
14459,68,Electronics,6911,2020-03-05 01:54:55,1,196.99,112.71,0.468065,29.54896807,167.44103193,54.73103193,0.326867502542
14460,469,Beauty,17725,2025-06-19 16:08:15,1,72.44,50.02,0.550916,10.86407179,61.57592821,11.55592821,0.187669573905
14460,1171,Toys,17725,2025-06-19 16:08:15,1,59.05,37.84,0.449084,8.85592821,50.19407179,12.35407179,0.246126113093
14461,984,Books,16412,2025-01-26 22:17:27,1,24.37,19.02,0.392938,0.00000000,24.37000000,5.35000000,0.219532211736
14461,988,Books,16412,2025-01-26 22:17:27,1,37.65,20.68,0.607062,0.00000000,37.65000000,16.97000000,0.450730411687
14462,898,Books,18967,2024-02-24 11:52:28,1,21.64,13.00,0.270906,3.24545819,18.39454181,5.39454181,0.293268615534
14462,973,Books,18967,2024-02-24 11:52:28,2,58.24,38.04,0.729094,8.73454181,49.50545819,11.46545819,0.231599880280
14463,228,Home & Kitchen,11442,2023-01-20 02:32:00,1,25.08,17.10,0.342202,5.01668440,20.06331560,2.96331560,0.147698199992
14463,336,Home & Kitchen,11442,2023-01-20 02:32:00,1,48.21,37.29,0.657798,9.64331560,38.56668440,1.27668440,0.033103296793
14464,62,Electronics,19337,2023-07-15 11:23:12,1,126.90,68.29,0.536825,25.38107365,101.51892635,33.22892635,0.327317550970
14464,609,Sports,19337,2023-07-15 11:23:12,1,109.49,60.23,0.463175,21.89892635,87.59107365,27.36107365,0.312372853875
14465,327,Home & Kitchen,10928,2020-04-30 10:27:18,1,42.09,25.67,0.160123,0.00000000,42.09000000,16.42000000,0.390116417201
14465,687,Fashion,10928,2020-04-30 10:27:18,1,32.54,20.60,0.123792,0.00000000,32.54000000,11.94000000,0.366933005532
14465,798,Fashion,10928,2020-04-30 10:27:18,1,127.26,96.93,0.484136,0.00000000,127.26000000,30.33000000,0.238330975955
14465,845,Fashion,10928,2020-04-30 10:27:18,1,60.97,35.20,0.231949,0.00000000,60.97000000,25.77000000,0.422666885353
14466,668,Sports,27,2022-08-29 22:12:31,1,50.03,28.59,0.739760,7.50117108,42.52882892,13.93882892,0.327750123245
14466,669,Sports,27,2022-08-29 22:12:31,1,17.60,12.12,0.260240,2.63882892,14.96117108,2.84117108,0.189902987193
14467,756,Fashion,12881,2022-12-05 00:11:49,1,166.46,99.22,0.895717,8.32120857,158.13879143,58.91879143,0.372576462089
14467,769,Fashion,12881,2022-12-05 00:11:49,2,19.38,15.24,0.104283,0.96879143,18.41120857,3.17120857,0.172243367834
14468,190,Home & Kitchen,4246,2021-12-14 06:41:56,1,36.13,27.01,0.492906,0.00000000,36.13000000,9.12000000,0.252421810130
14468,215,Home & Kitchen,4246,2021-12-14 06:41:56,1,37.17,19.47,0.507094,0.00000000,37.17000000,17.70000000,0.476190476190
14469,887,Books,3543,2022-12-10 13:41:49,1,40.17,25.84,0.489998,0.00000000,40.17000000,14.33000000,0.356733881006
14469,980,Books,3543,2022-12-10 13:41:49,3,16.20,9.63,0.197609,0.00000000,16.20000000,6.57000000,0.405555555556
14469,1013,Books,3543,2022-12-10 13:41:49,1,25.61,15.34,0.312393,0.00000000,25.61000000,10.27000000,0.401015228426
14470,239,Home & Kitchen,7584,2021-02-23 21:56:57,1,28.96,16.19,1.000000,2.90000000,26.06000000,9.87000000,0.378741366078
14471,419,Beauty,7088,2020-03-20 20:35:14,1,87.49,57.19,0.640718,17.49800000,69.99200000,12.80200000,0.182906617899
14471,698,Fashion,7088,2020-03-20 20:35:14,1,41.99,31.72,0.307506,8.39800000,33.59200000,1.87200000,0.055727554180
14471,972,Books,7088,2020-03-20 20:35:14,1,7.07,4.35,0.051776,1.41400000,5.65600000,1.30600000,0.230905233380
14472,250,Home & Kitchen,12343,2020-04-06 17:28:56,1,55.18,28.66,1.000000,0.00000000,55.18000000,26.52000000,0.480608916274
14473,263,Home & Kitchen,15353,2024-09-10 04:12:01,1,54.43,32.31,1.000000,0.00000000,54.43000000,22.12000000,0.406393532978
14474,536,Sports,17802,2024-10-02 03:23:29,1,287.27,201.35,0.903422,43.09321026,244.17678974,42.82678974,0.175392549741
14474,548,Sports,17802,2024-10-02 03:23:29,1,30.71,21.05,0.096578,4.60678974,26.10321026,5.05321026,0.193585777752
14475,233,Home & Kitchen,5890,2025-09-01 11:25:44,1,35.74,25.54,1.000000,7.15000000,28.59000000,3.05000000,0.106680657573
14476,437,Beauty,17653,2025-08-03 09:19:42,1,41.84,27.01,1.000000,2.09000000,39.75000000,12.74000000,0.320503144654
14477,461,Beauty,9310,2024-06-18 07:45:48,1,29.54,18.45,1.000000,5.91000000,23.63000000,5.18000000,0.219212865002
14478,10,Electronics,18803,2024-11-07 22:47:29,1,85.54,61.04,0.363536,0.00000000,85.54000000,24.50000000,0.286415711948
14478,101,Electronics,18803,2024-11-07 22:47:29,1,67.97,51.58,0.288865,0.00000000,67.97000000,16.39000000,0.241135795204
14478,123,Electronics,18803,2024-11-07 22:47:29,1,81.79,60.94,0.347599,0.00000000,81.79000000,20.85000000,0.254921139504
14479,513,Beauty,16171,2023-10-13 22:09:58,1,14.78,9.84,0.235163,1.47682418,13.30317582,3.46317582,0.260326997618
14479,1132,Toys,16171,2023-10-13 22:09:58,1,48.07,27.18,0.764837,4.80317582,43.26682418,16.08682418,0.371805060456
14480,582,Sports,3355,2020-10-22 07:13:41,2,276.72,140.48,0.852495,41.50800000,235.21200000,94.73200000,0.402751560295
14480,741,Fashion,3355,2020-10-22 07:13:41,1,19.58,11.44,0.060320,2.93700000,16.64300000,5.20300000,0.312623925975
14480,879,Books,3355,2020-10-22 07:13:41,1,12.97,9.56,0.039957,1.94550000,11.02450000,1.46450000,0.132840491632
14480,884,Books,3355,2020-10-22 07:13:41,1,15.33,9.66,0.047227,2.29950000,13.03050000,3.37050000,0.258662369057
14481,142,Electronics,2464,2020-05-15 08:39:37,1,74.16,40.36,1.000000,0.00000000,74.16000000,33.80000000,0.455771305286
14482,538,Sports,6621,2022-04-28 22:56:10,1,58.26,45.59,1.000000,0.00000000,58.26000000,12.67000000,0.217473395125
14483,1074,Toys,2815,2024-11-16 04:46:39,1,55.29,29.88,1.000000,0.00000000,55.29000000,25.41000000,0.459576776994
14484,360,Beauty,4513,2024-03-04 04:55:23,3,29.37,20.79,0.668716,1.47117486,27.89882514,7.10882514,0.254807329854
14484,827,Fashion,4513,2024-03-04 04:55:23,1,14.55,9.72,0.331284,0.72882514,13.82117486,4.10117486,0.296731276577
14485,409,Beauty,12449,2020-02-09 14:55:51,1,78.78,50.12,1.000000,0.00000000,78.78000000,28.66000000,0.363797918253
14486,709,Fashion,8190,2020-01-08 16:48:11,1,30.12,23.31,1.000000,1.51000000,28.61000000,5.30000000,0.185249912618
14487,348,Beauty,8137,2021-06-06 18:54:38,1,116.77,68.74,0.619469,0.00000000,116.77000000,48.03000000,0.411321401045
14487,566,Sports,8137,2021-06-06 18:54:38,1,71.73,48.16,0.380531,0.00000000,71.73000000,23.57000000,0.328593336122
14488,954,Books,9723,2025-04-19 17:01:02,1,46.47,25.91,0.361719,0.00000000,46.47000000,20.56000000,0.442435980202
14488,1098,Toys,9723,2025-04-19 17:01:02,2,69.06,54.50,0.537557,0.00000000,69.06000000,14.56000000,0.210831161309
14488,1176,Toys,9723,2025-04-19 17:01:02,1,12.94,10.26,0.100724,0.00000000,12.94000000,2.68000000,0.207109737249
14489,669,Sports,15019,2022-01-01 12:40:44,1,17.60,12.12,1.000000,1.76000000,15.84000000,3.72000000,0.234848484848
14490,792,Fashion,2185,2024-01-07 11:01:41,3,82.80,62.01,1.000000,4.14000000,78.66000000,16.65000000,0.211670480549
14491,917,Books,9132,2024-07-26 11:01:29,1,14.24,9.26,0.260281,0.00000000,14.24000000,4.98000000,0.349719101124
14491,928,Books,9132,2024-07-26 11:01:29,1,40.47,28.30,0.739719,0.00000000,40.47000000,12.17000000,0.300716580183
14492,243,Home & Kitchen,5937,2021-05-29 12:45:10,1,33.14,21.53,0.179552,1.65726933,31.48273067,9.95273067,0.316133018267
14492,712,Fashion,5937,2021-05-29 12:45:10,1,81.10,41.50,0.439400,4.05565910,77.04434090,35.54434090,0.461349146281
14492,767,Fashion,5937,2021-05-29 12:45:10,1,35.49,18.51,0.192285,1.77478843,33.71521157,15.20521157,0.450989653096
14492,1066,Toys,5937,2021-05-29 12:45:10,1,34.84,20.90,0.188763,1.74228314,33.09771686,12.19771686,0.368536503941
14493,215,Home & Kitchen,438,2024-07-26 04:47:14,1,37.17,19.47,1.000000,0.00000000,37.17000000,17.70000000,0.476190476190
14494,394,Beauty,1842,2020-04-29 05:08:48,1,100.05,68.55,0.648286,20.01259314,80.03740686,11.48740686,0.143525475283
14494,1057,Toys,1842,2020-04-29 05:08:48,1,54.28,40.76,0.351714,10.85740686,43.42259314,2.66259314,0.061318151392
14495,263,Home & Kitchen,15173,2025-06-01 21:46:12,1,54.43,32.31,1.000000,0.00000000,54.43000000,22.12000000,0.406393532978
14496,431,Beauty,15100,2025-02-17 10:55:45,1,100.53,74.25,0.724749,0.00000000,100.53000000,26.28000000,0.261414503133
14496,510,Beauty,15100,2025-02-17 10:55:45,1,38.18,20.70,0.275251,0.00000000,38.18000000,17.48000000,0.457831325301
14497,796,Fashion,10433,2020-12-01 14:37:50,1,10.91,7.40,0.401842,0.00000000,10.91000000,3.51000000,0.321723189734
14497,1160,Toys,10433,2020-12-01 14:37:50,1,16.24,8.66,0.598158,0.00000000,16.24000000,7.58000000,0.466748768473
14498,263,Home & Kitchen,1872,2024-05-15 09:44:33,1,54.43,32.31,0.785993,0.00000000,54.43000000,22.12000000,0.406393532978
14498,369,Beauty,1872,2024-05-15 09:44:33,2,14.82,8.56,0.214007,0.00000000,14.82000000,6.26000000,0.422402159244
14499,442,Beauty,3802,2024-11-02 23:41:59,1,6.32,4.96,1.000000,0.63000000,5.69000000,0.73000000,0.128295254833
14500,463,Beauty,9500,2024-01-09 15:39:33,1,94.53,62.98,1.000000,14.18000000,80.35000000,17.37000000,0.216179215930
14501,873,Books,12211,2021-05-04 14:21:02,4,114.12,64.08,0.864873,17.11583782,97.00416218,32.92416218,0.339409788612
14501,922,Books,12211,2021-05-04 14:21:02,1,17.83,14.11,0.135127,2.67416218,15.15583782,1.04583782,0.069005609087
14502,879,Books,13261,2023-10-07 16:46:54,1,12.97,9.56,1.000000,0.65000000,12.32000000,2.76000000,0.224025974026
14503,905,Books,8460,2021-05-24 20:01:06,2,19.90,14.36,1.000000,0.00000000,19.90000000,5.54000000,0.278391959799
14504,1036,Toys,7974,2025-05-11 20:05:04,1,51.75,36.62,1.000000,2.59000000,49.16000000,12.54000000,0.255085435313
14505,905,Books,669,2021-07-05 13:45:44,2,19.90,14.36,0.450430,0.99545043,18.90454957,4.54454957,0.240394490923
14505,939,Books,669,2021-07-05 13:45:44,1,24.28,12.78,0.549570,1.21454957,23.06545043,10.28545043,0.445924542476
14506,1101,Toys,16434,2024-03-18 01:31:46,4,37.00,21.60,1.000000,5.55000000,31.45000000,9.85000000,0.313195548490
14507,27,Electronics,19196,2022-03-27 09:07:23,1,75.93,48.20,1.000000,15.19000000,60.74000000,12.54000000,0.206453737241
14508,537,Sports,17920,2024-02-12 13:33:57,1,138.92,76.12,1.000000,0.00000000,138.92000000,62.80000000,0.452058738842
14509,919,Books,8961,2025-09-19 13:54:04,1,34.18,17.98,1.000000,0.00000000,34.18000000,16.20000000,0.473961380925
14510,1186,Toys,16712,2021-12-07 09:48:29,2,23.48,12.12,0.518208,0.00000000,23.48000000,11.36000000,0.483816013629
14510,1196,Toys,16712,2021-12-07 09:48:29,1,21.83,13.44,0.481792,0.00000000,21.83000000,8.39000000,0.384333486028
14511,507,Beauty,740,2025-09-26 21:08:01,1,48.32,34.09,1.000000,0.00000000,48.32000000,14.23000000,0.294495033113
14512,94,Electronics,4005,2023-02-02 21:16:26,1,94.32,73.15,1.000000,14.15000000,80.17000000,7.02000000,0.087563926656
14513,832,Fashion,10599,2025-05-26 20:12:26,1,77.63,58.69,0.817502,7.76627001,69.86372999,11.17372999,0.159936063986
14513,850,Fashion,10599,2025-05-26 20:12:26,1,17.33,9.05,0.182498,1.73372999,15.59627001,6.54627001,0.419733051929
14514,180,Home & Kitchen,17358,2023-03-15 21:58:10,2,182.34,94.56,1.000000,0.00000000,182.34000000,87.78000000,0.481408358013
14515,69,Electronics,7000,2021-02-14 15:29:50,1,177.84,111.28,1.000000,35.57000000,142.27000000,30.99000000,0.217825261826
14516,838,Fashion,19258,2021-10-26 14:38:57,3,252.15,184.50,1.000000,25.22000000,226.93000000,42.43000000,0.186973956727
14517,331,Home & Kitchen,9348,2021-01-29 08:32:48,1,204.78,161.80,1.000000,0.00000000,204.78000000,42.98000000,0.209883777713
14518,601,Sports,15333,2021-12-05 13:53:51,1,39.84,22.16,1.000000,0.00000000,39.84000000,17.68000000,0.443775100402
14519,277,Home & Kitchen,12045,2020-04-07 08:39:04,4,204.80,123.76,0.911600,40.95817680,163.84182320,40.08182320,0.244637311873
14519,288,Home & Kitchen,12045,2020-04-07 08:39:04,1,19.86,13.28,0.088400,3.97182320,15.88817680,2.60817680,0.164158344462
14520,731,Fashion,13632,2024-07-10 13:29:37,4,348.12,195.08,0.874607,34.80937618,313.31062382,118.23062382,0.377359128071
14520,969,Books,13632,2024-07-10 13:29:37,1,49.91,37.19,0.125393,4.99062382,44.91937618,7.72937618,0.172072206636
14521,462,Beauty,13648,2024-08-17 19:29:18,2,31.72,22.14,0.348725,0.00000000,31.72000000,9.58000000,0.302017654477
14521,1147,Toys,13648,2024-08-17 19:29:18,1,59.24,30.73,0.651275,0.00000000,59.24000000,28.51000000,0.481262660365
14522,451,Beauty,2445,2022-12-30 21:44:18,1,31.93,17.30,0.088251,6.38582350,25.54417650,8.24417650,0.322741917321
14522,821,Fashion,2445,2022-12-30 21:44:18,4,329.88,199.96,0.911749,65.97417650,263.90582350,63.94582350,0.242305465836
14523,1075,Toys,14184,2020-10-04 21:40:30,1,55.31,28.91,1.000000,11.06000000,44.25000000,15.34000000,0.346666666667
14524,497,Beauty,5684,2023-09-18 16:41:56,1,98.99,51.86,1.000000,9.90000000,89.09000000,37.23000000,0.417892019306
14525,513,Beauty,3324,2023-03-10 08:35:54,1,14.78,9.84,0.053458,2.95621383,11.82378617,1.98378617,0.167779266428
