customer_id,last_order_time,recency_days,frequency,net_monetary,customer_net_profit,aov,r_score,f_score,m_score,rfm_code,segment
9791,2023-08-04 16:53:55,819,2,290.87,59.31,145.435000,3,2,4,324,Established / Mid-value
9793,2022-04-07 17:25:17,1303,1,21.10,5.04,21.100000,2,1,1,211,Dormant
9795,2024-10-17 22:42:20,379,2,468.93,77.53,234.465000,4,2,5,425,New / Promising
9796,2025-10-08 23:45:28,23,3,522.19,201.53,174.063333,5,3,5,535,Established / Mid-value
9799,2022-08-26 06:55:35,1162,1,57.49,14.24,57.490000,2,1,1,211,Dormant
9800,2024-03-27 18:54:34,583,1,288.97,86.31,288.970000,3,1,4,314,Established / Mid-value
9802,2021-10-11 10:45:38,1481,2,41.96,8.75,20.980000,1,2,1,121,Dormant
9803,2023-05-05 03:19:58,910,1,87.34,7.08,87.340000,2,1,2,212,Dormant
9804,2025-07-29 23:55:01,94,2,314.73,62.28,157.365000,5,2,4,524,New / Promising
9806,2025-07-31 03:28:48,92,3,210.19,44.07,70.063333,5,3,3,533,Established / Mid-value
9807,2025-08-20 14:40:56,72,2,169.40,35.17,84.700000,5,2,3,523,New / Promising
9808,2025-02-25 00:30:31,248,3,425.30,168.14,141.766667,4,3,4,434,Established / Mid-value
9809,2020-09-16 22:54:40,1871,1,284.36,58.82,284.360000,1,1,4,114,High-value at Risk
9810,2025-08-31 20:40:46,61,2,426.45,122.76,213.225000,5,2,4,524,New / Promising
9811,2020-07-15 13:08:22,1934,1,163.07,17.74,163.070000,1,1,3,113,Dormant
9812,2021-08-08 22:34:35,1545,2,514.19,173.31,257.095000,1,2,5,125,High-value at Risk
9813,2025-09-21 18:58:02,40,4,315.90,105.37,78.975000,5,4,4,544,Champions
9814,2024-12-19 07:22:53,316,1,149.62,30.71,149.620000,4,1,2,412,New / Promising
9815,2025-07-09 09:13:00,114,4,132.20,51.00,33.050000,5,4,2,542,Loyal
9816,2024-10-09 11:09:55,387,4,391.67,128.80,97.917500,4,4,4,444,Champions
9817,2023-11-24 21:45:18,707,2,937.14,151.10,468.570000,3,2,5,325,Established / Mid-value
9818,2023-05-22 01:42:44,893,2,175.56,48.91,87.780000,2,2,3,223,Dormant
9819,2023-09-25 05:39:12,767,1,82.29,34.34,82.290000,3,1,2,312,Established / Mid-value
9821,2020-09-27 04:45:05,1860,1,87.39,16.76,87.390000,1,1,2,112,Dormant
9822,2022-11-01 12:33:30,1095,2,137.30,40.69,68.650000,2,2,2,222,Dormant
9823,2025-07-26 23:28:40,97,2,80.48,19.27,40.240000,5,2,2,522,New / Promising
9824,2024-11-27 05:25:19,338,3,630.78,226.91,210.260000,4,3,5,435,Established / Mid-value
9825,2025-10-24 14:41:25,7,2,122.80,34.50,61.400000,5,2,2,522,New / Promising
9826,2021-08-24 15:35:27,1529,1,310.22,62.38,310.220000,1,1,4,114,High-value at Risk
9827,2025-07-09 17:57:28,114,4,651.87,175.53,162.967500,5,4,5,545,Champions
9828,2022-01-07 07:44:19,1393,1,162.92,36.92,162.920000,1,1,3,113,Dormant
9829,2024-10-31 15:20:42,365,1,131.89,24.65,131.890000,4,1,2,412,New / Promising
9831,2023-04-10 00:42:36,935,2,89.14,20.77,44.570000,2,2,2,222,Dormant
9832,2022-03-29 22:37:53,1312,1,198.49,54.56,198.490000,2,1,3,213,Dormant
9833,2024-03-03 21:57:08,607,2,382.15,168.24,191.075000,3,2,4,324,Established / Mid-value
9834,2024-08-04 16:19:05,453,1,60.40,18.67,60.400000,4,1,1,411,New / Promising
9835,2024-02-21 05:35:53,618,3,872.68,174.09,290.893333,3,3,5,335,Established / Mid-value
9836,2023-09-16 17:00:49,776,2,299.18,83.59,149.590000,3,2,4,324,Established / Mid-value
9837,2023-12-12 20:19:55,689,2,75.48,33.95,37.740000,3,2,2,322,Established / Mid-value
9838,2024-07-02 04:56:39,486,2,315.34,115.90,157.670000,4,2,4,424,New / Promising
9839,2024-08-30 15:38:16,427,3,569.57,236.77,189.856667,4,3,5,435,Established / Mid-value
9840,2024-03-16 15:00:45,594,2,90.54,26.01,45.270000,3,2,2,322,Established / Mid-value
9841,2024-11-30 07:55:17,335,2,381.46,93.27,190.730000,4,2,4,424,New / Promising
9842,2024-10-08 17:34:31,388,2,1575.95,482.99,787.975000,4,2,5,425,New / Promising
9843,2025-02-28 20:11:30,245,1,113.55,31.49,113.550000,4,1,2,412,New / Promising
9844,2021-07-09 07:02:24,1575,2,629.74,217.99,314.870000,1,2,5,125,High-value at Risk
9845,2024-01-21 21:42:20,649,1,227.09,73.46,227.090000,3,1,3,313,Established / Mid-value
9848,2023-04-21 08:27:37,924,4,968.18,346.39,242.045000,2,4,5,245,High-value at Risk
9849,2024-09-10 00:30:29,416,1,17.11,3.90,17.110000,4,1,1,411,New / Promising
9851,2021-11-18 18:58:51,1443,1,102.01,39.94,102.010000,1,1,2,112,Dormant
9852,2025-07-10 18:49:42,113,4,450.70,73.81,112.675000,5,4,5,545,Champions
9853,2025-04-30 17:12:43,184,2,55.66,17.77,27.830000,5,2,1,521,New / Promising
9854,2025-08-04 08:52:00,88,3,1158.83,468.60,386.276667,5,3,5,535,Established / Mid-value
9856,2025-08-25 13:11:34,67,4,194.24,58.09,48.560000,5,4,3,543,Loyal
9857,2022-11-10 00:35:37,1086,1,71.90,34.13,71.900000,2,1,1,211,Dormant
9858,2023-01-23 08:24:30,1012,1,14.98,5.98,14.980000,2,1,1,211,Dormant
9859,2025-08-25 19:37:17,67,2,371.89,102.94,185.945000,5,2,4,524,New / Promising
9860,2024-05-27 23:38:54,522,3,422.10,123.96,140.700000,3,3,4,334,Established / Mid-value
9863,2025-03-15 03:52:57,230,2,316.79,98.36,158.395000,4,2,4,424,New / Promising
9864,2023-07-28 08:17:21,826,2,257.16,87.87,128.580000,3,2,4,324,Established / Mid-value
9865,2022-08-26 12:55:23,1162,1,143.84,41.84,143.840000,2,1,2,212,Dormant
9866,2021-07-12 10:17:11,1572,1,129.77,34.58,129.770000,1,1,2,112,Dormant
9867,2024-05-23 05:02:07,526,1,121.59,47.83,121.590000,3,1,2,312,Established / Mid-value
9868,2025-05-14 10:39:44,170,1,176.52,37.57,176.520000,5,1,3,513,New / Promising
9869,2023-01-15 11:11:17,1020,1,181.02,64.08,181.020000,2,1,3,213,Dormant
9871,2024-04-04 09:07:04,575,1,129.38,40.01,129.380000,3,1,2,312,Established / Mid-value
9872,2024-04-16 23:17:22,563,1,46.39,15.24,46.390000,3,1,1,311,Established / Mid-value
9873,2021-04-12 14:24:06,1663,1,121.73,21.26,121.730000,1,1,2,112,Dormant
9874,2025-07-06 05:50:03,117,3,164.05,39.79,54.683333,5,3,3,533,Established / Mid-value
9875,2022-08-01 05:21:45,1187,3,251.59,83.10,83.863333,2,3,3,233,Established / Mid-value
9876,2025-08-09 06:19:42,83,3,421.35,129.26,140.450000,5,3,4,534,Established / Mid-value
9877,2020-05-21 12:02:14,1989,3,747.47,311.94,249.156667,1,3,5,135,High-value at Risk
9878,2023-02-22 22:03:27,982,1,55.64,20.84,55.640000,2,1,1,211,Dormant
9879,2022-02-02 05:28:59,1367,3,350.48,114.23,116.826667,1,3,4,134,High-value at Risk
9880,2020-11-21 18:25:40,1805,1,10.97,3.21,10.970000,1,1,1,111,Dormant
9881,2024-06-08 19:56:01,510,3,388.94,151.33,129.646667,3,3,4,334,Established / Mid-value
9884,2024-11-27 21:04:08,338,4,650.02,132.14,162.505000,4,4,5,445,Champions
9889,2025-07-05 07:37:47,118,1,214.85,70.21,214.850000,5,1,3,513,New / Promising
9891,2023-04-22 10:53:38,923,1,209.09,23.54,209.090000,2,1,3,213,Dormant
9892,2024-07-05 19:47:31,483,4,635.61,178.09,158.902500,4,4,5,445,Champions
9893,2023-09-03 19:41:49,789,2,280.20,77.96,140.100000,3,2,4,324,Established / Mid-value
9895,2025-07-21 20:20:29,102,4,386.11,135.41,96.527500,5,4,4,544,Champions
9896,2023-01-10 14:40:48,1025,3,454.35,162.65,151.450000,2,3,5,235,High-value at Risk
9897,2025-01-11 17:28:32,293,2,305.31,86.62,152.655000,4,2,4,424,New / Promising
9898,2021-01-26 23:40:41,1739,1,82.07,27.98,82.070000,1,1,2,112,Dormant
9899,2024-10-09 22:02:13,387,3,364.16,113.24,121.386667,4,3,4,434,Established / Mid-value
9901,2024-08-05 14:05:01,452,2,64.87,19.15,32.435000,4,2,1,421,New / Promising
9902,2025-04-07 14:17:22,207,1,126.45,57.19,126.450000,5,1,2,512,New / Promising
9903,2025-10-25 07:33:48,6,1,71.51,9.23,71.510000,5,1,1,511,New / Promising
9907,2021-07-05 08:37:45,1579,2,197.16,73.36,98.580000,1,2,3,123,Dormant
9908,2023-12-06 21:27:54,695,2,483.99,205.91,241.995000,3,2,5,325,Established / Mid-value
9909,2022-10-28 09:07:35,1099,1,90.91,35.54,90.910000,2,1,2,212,Dormant
9910,2025-03-30 05:10:39,215,2,161.80,60.33,80.900000,5,2,3,523,New / Promising
9911,2020-08-03 02:22:51,1915,1,126.96,41.60,126.960000,1,1,2,112,Dormant
9912,2025-04-08 10:56:19,206,3,2178.43,717.65,726.143333,5,3,5,535,Established / Mid-value
9913,2023-06-09 17:14:22,875,2,358.84,147.34,179.420000,2,2,4,224,High-value at Risk
9914,2021-05-19 17:28:31,1626,1,28.84,8.09,28.840000,1,1,1,111,Dormant
9916,2023-07-02 20:45:22,852,1,195.10,42.82,195.100000,2,1,3,213,Dormant
9917,2021-07-13 13:46:45,1571,2,85.10,9.76,42.550000,1,2,2,122,Dormant
9918,2022-01-16 02:51:17,1384,2,450.38,132.58,225.190000,1,2,5,125,High-value at Risk
9919,2025-10-01 17:38:42,30,3,289.68,108.31,96.560000,5,3,4,534,Established / Mid-value
9920,2024-06-16 04:15:42,502,1,10.60,3.13,10.600000,3,1,1,311,Established / Mid-value
9921,2023-12-05 00:39:40,696,2,117.93,39.58,58.965000,3,2,2,322,Established / Mid-value
9922,2024-01-11 11:47:06,659,2,544.89,176.78,272.445000,3,2,5,325,Established / Mid-value
9923,2024-08-19 22:30:43,438,2,210.94,62.73,105.470000,4,2,3,423,New / Promising
9925,2025-02-16 21:18:05,257,1,37.12,0.05,37.120000,4,1,1,411,New / Promising
9928,2022-07-07 08:52:15,1212,1,67.39,28.47,67.390000,2,1,1,211,Dormant
9929,2020-06-18 07:06:44,1961,1,27.24,11.53,27.240000,1,1,1,111,Dormant
9930,2021-01-04 09:29:04,1761,1,105.35,45.80,105.350000,1,1,2,112,Dormant
9931,2023-11-23 23:16:26,708,2,228.30,72.94,114.150000,3,2,3,323,Established / Mid-value
9933,2025-04-21 19:12:13,193,3,302.90,62.77,100.966667,5,3,4,534,Established / Mid-value
9934,2022-05-12 20:22:53,1268,1,88.59,31.34,88.590000,2,1,2,212,Dormant
9935,2021-08-27 13:39:46,1526,1,118.71,28.58,118.710000,1,1,2,112,Dormant
9936,2025-02-28 00:15:38,245,2,255.98,76.63,127.990000,4,2,3,423,New / Promising
9937,2024-08-09 21:06:54,448,2,53.56,19.91,26.780000,4,2,1,421,New / Promising
9938,2024-06-11 07:23:02,507,2,484.36,208.32,242.180000,3,2,5,325,Established / Mid-value
9940,2024-01-18 15:32:34,652,1,40.73,11.84,40.730000,3,1,1,311,Established / Mid-value
9941,2025-08-13 11:13:42,79,3,344.43,103.59,114.810000,5,3,4,534,Established / Mid-value
9942,2020-03-22 15:29:27,2049,1,204.12,67.48,204.120000,1,1,3,113,Dormant
9943,2021-04-25 08:14:58,1650,1,12.02,2.50,12.020000,1,1,1,111,Dormant
9944,2021-07-16 14:28:47,1568,2,162.65,33.94,81.325000,1,2,3,123,Dormant
9945,2023-12-29 20:00:52,672,2,264.22,84.66,132.110000,3,2,4,324,Established / Mid-value
9946,2025-10-26 21:56:03,5,6,641.59,174.59,106.931667,5,5,5,555,Champions
9947,2021-04-27 23:29:14,1648,1,65.27,19.93,65.270000,1,1,1,111,Dormant
9949,2024-06-21 18:55:34,497,3,345.37,119.67,115.123333,3,3,4,334,Established / Mid-value
9950,2024-01-26 03:49:05,644,4,658.87,251.07,164.717500,3,4,5,345,Loyal
9953,2025-03-16 06:52:35,229,3,207.54,71.95,69.180000,4,3,3,433,Established / Mid-value
9955,2023-03-21 03:12:36,955,1,41.13,17.60,41.130000,2,1,1,211,Dormant
9956,2021-01-30 05:11:26,1735,2,63.95,17.76,31.975000,1,2,1,121,Dormant
9957,2025-08-11 00:40:34,81,2,515.77,192.10,257.885000,5,2,5,525,New / Promising
9958,2022-12-01 16:43:56,1065,2,223.33,94.17,111.665000,2,2,3,223,Dormant
9959,2022-08-05 22:28:32,1183,3,539.62,120.17,179.873333,2,3,5,235,High-value at Risk
9960,2022-01-22 11:09:46,1378,1,23.72,2.74,23.720000,1,1,1,111,Dormant
9961,2022-05-12 20:10:56,1268,3,436.49,70.60,145.496667,2,3,5,235,High-value at Risk
9962,2024-11-27 03:36:33,338,1,143.48,29.89,143.480000,4,1,2,412,New / Promising
9963,2025-10-07 06:57:41,24,4,850.00,239.16,212.500000,5,4,5,545,Champions
9965,2023-02-10 21:03:03,994,2,325.79,106.77,162.895000,2,2,4,224,High-value at Risk
9966,2020-04-07 23:22:48,2033,1,63.25,17.85,63.250000,1,1,1,111,Dormant
9968,2022-11-22 08:30:56,1074,2,312.70,110.92,156.350000,2,2,4,224,High-value at Risk
9969,2022-07-25 15:09:18,1194,2,332.76,85.58,166.380000,2,2,4,224,High-value at Risk
9971,2025-04-14 23:20:26,200,3,169.61,51.08,56.536667,5,3,3,533,Established / Mid-value
9972,2025-07-24 09:02:49,99,2,318.64,109.79,159.320000,5,2,4,524,New / Promising
9974,2023-12-09 16:19:12,692,1,12.08,5.34,12.080000,3,1,1,311,Established / Mid-value
9975,2023-10-10 02:50:31,752,2,176.22,48.61,88.110000,3,2,3,323,Established / Mid-value
9977,2021-01-01 18:37:58,1764,1,76.04,32.61,76.040000,1,1,2,112,Dormant
9978,2023-09-17 22:40:37,775,2,95.01,12.51,47.505000,3,2,2,322,Established / Mid-value
9979,2025-09-20 10:26:07,41,2,187.31,45.54,93.655000,5,2,3,523,New / Promising
9980,2024-10-20 00:23:30,376,1,53.94,22.09,53.940000,4,1,1,411,New / Promising
9981,2022-04-15 14:36:00,1295,3,268.12,96.83,89.373333,2,3,4,234,High-value at Risk
9982,2024-05-10 21:33:18,539,4,815.08,299.65,203.770000,3,4,5,345,Loyal
9983,2023-07-16 05:15:51,838,1,95.18,30.14,95.180000,3,1,2,312,Established / Mid-value
9984,2025-10-23 05:38:59,8,3,222.65,77.85,74.216667,5,3,3,533,Established / Mid-value
9985,2022-09-13 04:25:12,1144,1,48.21,10.92,48.210000,2,1,1,211,Dormant
9986,2022-06-24 19:38:43,1225,2,451.82,185.90,225.910000,2,2,5,225,High-value at Risk
9987,2023-12-31 08:15:16,670,2,313.20,69.20,156.600000,3,2,4,324,Established / Mid-value
9988,2022-09-28 23:38:59,1129,2,206.10,75.44,103.050000,2,2,3,223,Dormant
9989,2025-09-29 14:00:06,32,3,167.75,60.01,55.916667,5,3,3,533,Established / Mid-value
9990,2025-05-25 00:10:15,159,3,374.18,68.78,124.726667,5,3,4,534,Established / Mid-value
9991,2022-09-19 23:52:18,1138,2,326.32,129.14,163.160000,2,2,4,224,High-value at Risk
9993,2024-08-12 22:39:33,445,4,636.83,209.40,159.207500,4,4,5,445,Champions
9994,2021-05-25 15:00:44,1620,2,70.31,7.74,35.155000,1,2,1,121,Dormant
9997,2025-10-01 09:17:23,30,1,6.51,3.11,6.510000,5,1,1,511,New / Promising
9999,2021-12-22 12:54:31,1409,1,273.62,47.81,273.620000,1,1,4,114,High-value at Risk
10000,2021-10-04 04:37:50,1488,1,150.46,32.62,150.460000,1,1,2,112,Dormant
10001,2023-12-11 17:56:41,690,1,182.49,71.47,182.490000,3,1,3,313,Established / Mid-value
10002,2024-02-08 01:38:46,631,5,565.08,182.80,113.016000,3,5,5,355,Loyal
10003,2022-08-03 03:55:21,1185,1,30.40,3.33,30.400000,2,1,1,211,Dormant
10004,2025-05-18 13:09:48,166,2,73.76,15.68,36.880000,5,2,2,522,New / Promising
10005,2025-07-01 00:44:35,122,3,196.64,50.35,65.546667,5,3,3,533,Established / Mid-value
10006,2022-05-28 20:26:14,1252,1,71.95,16.32,71.950000,2,1,1,211,Dormant
10007,2025-04-26 06:34:01,188,3,219.19,86.01,73.063333,5,3,3,533,Established / Mid-value
10008,2023-06-28 00:42:28,856,3,125.87,44.61,41.956667,2,3,2,232,Established / Mid-value
10011,2024-08-06 08:22:01,451,2,109.33,20.22,54.665000,4,2,2,422,New / Promising
10012,2022-09-04 05:33:19,1153,1,31.54,6.59,31.540000,2,1,1,211,Dormant
10013,2024-03-22 12:10:40,588,2,636.98,248.20,318.490000,3,2,5,325,Established / Mid-value
10014,2020-09-03 11:47:35,1884,1,28.92,5.01,28.920000,1,1,1,111,Dormant
10015,2022-05-11 03:08:43,1269,1,72.89,29.68,72.890000,2,1,1,211,Dormant
10017,2024-06-17 11:27:39,501,3,115.42,37.06,38.473333,3,3,2,332,Established / Mid-value
10018,2020-01-25 17:08:10,2106,1,64.43,17.41,64.430000,1,1,1,111,Dormant
10019,2023-02-11 22:38:40,993,1,102.81,30.70,102.810000,2,1,2,212,Dormant
10020,2024-05-05 08:31:54,544,2,194.34,69.20,97.170000,3,2,3,323,Established / Mid-value
10021,2024-11-05 16:10:45,360,2,167.55,56.10,83.775000,4,2,3,423,New / Promising
10023,2025-08-06 01:55:03,86,4,278.53,67.38,69.632500,5,4,4,544,Champions
10025,2024-01-10 16:57:37,660,1,60.57,5.46,60.570000,3,1,1,311,Established / Mid-value
10026,2023-05-29 17:40:00,886,3,374.38,90.34,124.793333,2,3,4,234,High-value at Risk
10027,2023-05-29 00:21:44,886,2,106.65,28.70,53.325000,2,2,2,222,Dormant
10028,2020-11-24 17:36:50,1802,1,31.66,8.36,31.660000,1,1,1,111,Dormant
10029,2024-05-19 23:04:06,530,1,29.76,4.02,29.760000,3,1,1,311,Established / Mid-value
10030,2024-10-21 19:26:00,375,2,353.78,74.19,176.890000,4,2,4,424,New / Promising
10031,2024-07-24 11:34:02,464,2,880.71,199.89,440.355000,4,2,5,425,New / Promising
10032,2024-07-14 09:59:27,474,4,198.74,34.07,49.685000,4,4,3,443,Loyal
10033,2021-12-07 08:38:37,1424,1,143.35,53.18,143.350000,1,1,2,112,Dormant
10034,2020-11-17 21:17:06,1809,1,40.67,12.42,40.670000,1,1,1,111,Dormant
10035,2023-02-01 11:53:03,1003,1,436.46,215.12,436.460000,2,1,5,215,High-value at Risk
10036,2020-10-09 09:17:22,1848,1,79.76,14.10,79.760000,1,1,2,112,Dormant
10037,2022-04-29 02:43:14,1281,2,188.34,53.12,94.170000,2,2,3,223,Dormant
10039,2020-05-17 14:37:14,1993,1,81.23,34.91,81.230000,1,1,2,112,Dormant
10040,2022-12-29 20:10:40,1037,1,110.25,30.97,110.250000,2,1,2,212,Dormant
10041,2021-03-23 19:33:34,1683,2,268.51,91.10,134.255000,1,2,4,124,High-value at Risk
10042,2023-05-21 23:03:21,894,2,680.25,209.82,340.125000,2,2,5,225,High-value at Risk
10043,2024-12-30 15:44:35,305,3,1192.54,441.17,397.513333,4,3,5,435,Established / Mid-value
10044,2020-06-21 23:57:13,1958,1,455.45,162.14,455.450000,1,1,5,115,High-value at Risk
10045,2024-08-13 13:40:00,444,2,539.10,151.61,269.550000,4,2,5,425,New / Promising
10046,2024-08-03 23:22:26,454,2,142.23,34.79,71.115000,4,2,2,422,New / Promising
10047,2020-11-07 20:29:58,1819,1,17.19,5.13,17.190000,1,1,1,111,Dormant
10048,2025-04-18 13:36:45,196,2,398.72,124.66,199.360000,5,2,4,524,New / Promising
10049,2024-12-26 04:15:59,309,3,342.26,133.23,114.086667,4,3,4,434,Established / Mid-value
10050,2025-10-23 23:56:56,8,3,698.42,231.38,232.806667,5,3,5,535,Established / Mid-value
10051,2024-07-10 05:42:51,478,2,56.28,18.95,28.140000,4,2,1,421,New / Promising
10052,2024-12-04 08:46:39,331,2,587.81,194.61,293.905000,4,2,5,425,New / Promising
10053,2025-03-08 21:35:27,237,2,295.87,87.40,147.935000,4,2,4,424,New / Promising
10054,2024-12-19 01:29:41,316,2,211.51,80.87,105.755000,4,2,3,423,New / Promising
10055,2024-10-21 01:30:35,375,2,223.53,61.33,111.765000,4,2,3,423,New / Promising
10056,2024-06-21 07:05:58,497,3,373.58,91.25,124.526667,3,3,4,334,Established / Mid-value
10057,2024-12-29 15:17:00,306,2,324.22,95.38,162.110000,4,2,4,424,New / Promising
10058,2023-02-25 15:30:26,979,1,15.18,3.52,15.180000,2,1,1,211,Dormant
10059,2021-10-13 22:37:30,1479,1,302.89,68.11,302.890000,1,1,4,114,High-value at Risk
10060,2025-09-14 12:14:13,47,5,273.99,75.12,54.798000,5,5,4,554,Champions
10061,2023-09-25 15:28:37,767,2,589.05,159.37,294.525000,3,2,5,325,Established / Mid-value
10062,2025-02-24 04:30:06,249,1,176.38,42.93,176.380000,4,1,3,413,New / Promising
10063,2021-05-30 03:29:04,1615,1,65.69,24.72,65.690000,1,1,1,111,Dormant
10064,2023-08-25 09:37:46,798,3,507.00,182.52,169.000000,3,3,5,335,Established / Mid-value
10065,2024-11-14 01:25:38,351,4,161.58,47.99,40.395000,4,4,3,443,Loyal
10067,2023-03-08 23:11:11,968,2,30.62,14.23,15.310000,2,2,1,221,Dormant
10068,2022-02-28 10:53:21,1341,1,30.71,9.66,30.710000,1,1,1,111,Dormant
10069,2024-06-16 22:26:25,502,2,230.34,55.33,115.170000,3,2,3,323,Established / Mid-value
10070,2022-04-11 05:23:35,1299,2,635.84,213.27,317.920000,2,2,5,225,High-value at Risk
10071,2020-09-05 14:09:03,1882,1,424.86,154.77,424.860000,1,1,4,114,High-value at Risk
10072,2024-05-18 11:59:39,531,1,195.69,52.36,195.690000,3,1,3,313,Established / Mid-value
10073,2024-07-21 22:33:43,467,1,316.40,103.16,316.400000,4,1,4,414,New / Promising
10074,2023-02-17 01:38:39,987,2,103.88,38.88,51.940000,2,2,2,222,Dormant
10078,2023-08-28 05:00:37,795,1,38.71,7.71,38.710000,3,1,1,311,Established / Mid-value
10080,2024-09-02 00:01:53,424,2,366.33,108.37,183.165000,4,2,4,424,New / Promising
10081,2022-12-09 13:31:40,1057,4,871.70,263.36,217.925000,2,4,5,245,High-value at Risk
10082,2022-12-22 09:22:56,1044,2,257.49,103.21,128.745000,2,2,4,224,High-value at Risk
10083,2024-12-16 19:57:55,319,2,87.24,25.15,43.620000,4,2,2,422,New / Promising
10085,2024-06-27 05:34:18,491,3,79.68,27.49,26.560000,3,3,2,332,Established / Mid-value
10086,2020-03-22 12:27:45,2049,1,27.21,8.36,27.210000,1,1,1,111,Dormant
10087,2024-01-31 22:24:24,639,1,177.81,53.91,177.810000,3,1,3,313,Established / Mid-value
10089,2024-11-25 14:02:30,340,2,264.60,65.73,132.300000,4,2,4,424,New / Promising
10091,2024-07-10 20:15:28,478,3,222.78,88.46,74.260000,4,3,3,433,Established / Mid-value
10093,2020-04-28 05:48:10,2012,2,258.59,86.77,129.295000,1,2,4,124,High-value at Risk
10094,2025-03-24 19:10:39,221,2,160.65,52.16,80.325000,5,2,3,523,New / Promising
10095,2024-10-30 04:01:02,366,4,190.47,65.76,47.617500,4,4,3,443,Loyal
10096,2024-05-05 03:04:19,544,3,150.40,55.73,50.133333,3,3,2,332,Established / Mid-value
10097,2022-08-10 03:17:08,1178,1,44.20,11.41,44.200000,2,1,1,211,Dormant
10098,2022-11-08 23:38:06,1088,1,174.73,57.72,174.730000,2,1,3,213,Dormant
10101,2025-04-19 01:50:18,195,2,116.96,25.92,58.480000,5,2,2,522,New / Promising
10104,2024-04-12 08:41:42,567,3,397.31,128.97,132.436667,3,3,4,334,Established / Mid-value
10107,2025-06-13 06:28:12,140,1,36.96,13.18,36.960000,5,1,1,511,New / Promising
10109,2021-06-05 10:55:27,1609,2,69.79,22.91,34.895000,1,2,1,121,Dormant
10111,2021-06-03 14:26:17,1611,2,221.61,90.27,110.805000,1,2,3,123,Dormant
10112,2020-07-06 11:25:23,1943,1,43.83,10.32,43.830000,1,1,1,111,Dormant
10113,2023-12-20 21:02:10,681,3,185.29,65.17,61.763333,3,3,3,333,Established / Mid-value
10114,2021-07-11 15:21:29,1573,1,135.36,47.90,135.360000,1,1,2,112,Dormant
10115,2024-02-27 21:31:49,612,2,187.59,51.65,93.795000,3,2,3,323,Established / Mid-value
10116,2024-02-11 09:58:51,628,3,100.04,18.71,33.346667,3,3,2,332,Established / Mid-value
10117,2025-10-27 17:06:03,4,3,96.59,33.53,32.196667,5,3,2,532,Established / Mid-value
10118,2024-12-21 23:09:13,314,4,282.26,100.07,70.565000,4,4,4,444,Champions
10119,2022-12-20 03:33:59,1046,3,338.53,114.14,112.843333,2,3,4,234,High-value at Risk
10120,2024-06-02 16:25:51,516,4,368.15,116.77,92.037500,3,4,4,344,Loyal
10121,2023-09-16 09:07:11,776,2,140.89,54.33,70.445000,3,2,2,322,Established / Mid-value
10124,2025-06-23 13:22:50,130,3,294.23,93.37,98.076667,5,3,4,534,Established / Mid-value
10125,2021-08-08 02:54:49,1545,1,48.02,2.70,48.020000,1,1,1,111,Dormant
10126,2025-09-05 17:00:25,56,3,437.83,68.44,145.943333,5,3,5,535,Established / Mid-value
10127,2024-09-15 09:50:00,411,2,50.77,19.30,25.385000,4,2,1,421,New / Promising
10129,2024-10-22 00:24:37,374,1,149.99,24.27,149.990000,4,1,2,412,New / Promising
10130,2023-06-04 13:46:20,880,2,545.56,184.43,272.780000,2,2,5,225,High-value at Risk
10131,2025-06-06 14:52:41,147,1,55.73,9.64,55.730000,5,1,1,511,New / Promising
10132,2022-01-04 14:23:16,1396,1,334.07,103.60,334.070000,1,1,4,114,High-value at Risk
10133,2024-03-09 02:23:53,601,1,221.58,64.06,221.580000,3,1,3,313,Established / Mid-value
10134,2024-08-06 11:09:42,451,4,537.38,204.72,134.345000,4,4,5,445,Champions
10136,2024-05-13 00:34:28,536,3,678.27,239.55,226.090000,3,3,5,335,Established / Mid-value
10137,2025-10-24 21:42:55,7,2,185.59,70.31,92.795000,5,2,3,523,New / Promising
10138,2020-08-05 01:34:06,1913,1,194.99,56.52,194.990000,1,1,3,113,Dormant
10139,2023-03-05 23:20:49,971,6,921.76,269.88,153.626667,2,5,5,255,High-value at Risk
10140,2023-07-10 11:49:30,844,1,192.38,85.18,192.380000,3,1,3,313,Established / Mid-value
10141,2024-03-22 00:13:25,588,2,390.00,104.06,195.000000,3,2,4,324,Established / Mid-value
10142,2022-06-22 02:56:43,1227,1,44.05,12.27,44.050000,2,1,1,211,Dormant
10143,2020-06-25 17:20:46,1954,1,102.09,36.42,102.090000,1,1,2,112,Dormant
10144,2023-12-13 13:35:56,688,3,275.38,94.36,91.793333,3,3,4,334,Established / Mid-value
10145,2024-09-30 16:32:40,396,2,520.79,133.90,260.395000,4,2,5,425,New / Promising
10146,2023-05-02 09:35:43,913,4,401.13,164.19,100.282500,2,4,4,244,High-value at Risk
10148,2025-05-09 02:10:36,175,4,282.78,101.11,70.695000,5,4,4,544,Champions
10149,2020-10-12 11:18:30,1845,2,221.61,83.68,110.805000,1,2,3,123,Dormant
10150,2021-07-22 14:51:36,1562,1,122.51,54.85,122.510000,1,1,2,112,Dormant
10151,2023-11-09 03:52:27,722,1,51.37,13.65,51.370000,3,1,1,311,Established / Mid-value
10152,2022-10-19 14:24:58,1108,1,387.14,153.98,387.140000,2,1,4,214,High-value at Risk
10153,2025-09-02 01:58:21,59,3,343.51,61.05,114.503333,5,3,4,534,Established / Mid-value
